g ,
1e+100 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.02889 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.02889 , 1.02889 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.02889 , 1.02889 , 1.02889 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.03291 , 1.03291 , 0.911318 , 0.911318 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.03693 , 1.03693 , 0.915334 , 0.793743 , 0.793743 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.04257 , 1.04257 , 0.928391 , 0.814215 , 0.880103 , 0.880103 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.04821 , 1.04821 , 0.941448 , 0.834687 , 0.900575 , 0.966463 , 0.966463 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.05561 , 1.05561 , 0.955381 , 0.855152 , 0.910096 , 0.965039 , 0.863927 , 0.863927 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.06301 , 1.06301 , 0.969315 , 0.875616 , 0.919616 , 0.963616 , 0.862504 , 0.761392 , 0.761392 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.0717 , 1.0717 , 0.983871 , 0.896045 , 0.92915 , 0.962255 , 0.870514 , 0.778772 , 0.803493 , 0.803493 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.08038 , 1.08038 , 0.998428 , 0.916474 , 0.938684 , 0.960894 , 0.878523 , 0.796152 , 0.820873 , 0.845593 , 0.845593 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.08972 , 1.08972 , 1.01323 , 0.936737 , 0.948158 , 0.959579 , 0.886558 , 0.813536 , 0.831031 , 0.848527 , 0.78193 , 0.78193 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.09906 , 1.09906 , 1.02803 , 0.957 , 0.957632 , 0.958265 , 0.894592 , 0.830919 , 0.84119 , 0.85146 , 0.784864 , 0.718267 , 0.718267 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.10872 , 1.10872 , 1.0429 , 0.977079 , 0.967054 , 0.957029 , 0.902691 , 0.848354 , 0.851395 , 0.854436 , 0.794694 , 0.734953 , 0.724548 , 0.724548 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.11839 , 1.11839 , 1.05777 , 0.997159 , 0.976476 , 0.955793 , 0.910791 , 0.865789 , 0.8616 , 0.857411 , 0.804525 , 0.751639 , 0.741234 , 0.730829 , 0.730829 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.12831 , 1.12831 , 1.07274 , 1.01716 , 0.985939 , 0.954718 , 0.919036 , 0.883355 , 0.871927 , 0.860498 , 0.814431 , 0.768363 , 0.749934 , 0.731505 , 0.724447 , 0.724447 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.13824 , 1.13824 , 1.0877 , 1.03716 , 0.995403 , 0.953642 , 0.927281 , 0.900921 , 0.882253 , 0.863586 , 0.824337 , 0.785087 , 0.758634 , 0.73218 , 0.725122 , 0.718065 , 0.718065 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.14853 , 1.14853 , 1.10289 , 1.05725 , 1.00504 , 0.952832 , 0.935773 , 0.918713 , 0.892792 , 0.866871 , 0.834395 , 0.801919 , 0.767405 , 0.732891 , 0.725837 , 0.718783 , 0.712053 , 0.712053 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.15881 , 1.15881 , 1.11808 , 1.07734 , 1.01468 , 0.952022 , 0.944264 , 0.936505 , 0.903331 , 0.870157 , 0.844454 , 0.81875 , 0.776176 , 0.733601 , 0.726551 , 0.719501 , 0.712772 , 0.706042 , 0.706042 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.16952 , 1.16952 , 1.13358 , 1.09763 , 1.02458 , 0.951521 , 0.953043 , 0.954564 , 0.91412 , 0.873675 , 0.854702 , 0.835729 , 0.785052 , 0.734376 , 0.727304 , 0.720231 , 0.704936 , 0.68964 , 0.661756 , 0.661756 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.18024 , 1.18024 , 1.14908 , 1.11792 , 1.03447 , 0.95102 , 0.961821 , 0.972622 , 0.924908 , 0.877193 , 0.86495 , 0.852707 , 0.793929 , 0.735151 , 0.728056 , 0.720962 , 0.6971 , 0.673239 , 0.645355 , 0.61747 , 0.61747 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.19133 , 1.19133 , 1.16488 , 1.13843 , 1.04461 , 0.950797 , 0.97086 , 0.990922 , 0.935922 , 0.880922 , 0.875376 , 0.86983 , 0.802916 , 0.736003 , 0.728861 , 0.721719 , 0.68928 , 0.656842 , 0.629938 , 0.603033 , 0.685774 , 0.685774 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.20243 , 1.20243 , 1.18068 , 1.15894 , 1.05476 , 0.950574 , 0.979898 , 1.00922 , 0.946936 , 0.884651 , 0.885802 , 0.886954 , 0.811904 , 0.736855 , 0.729665 , 0.722476 , 0.68146 , 0.640445 , 0.614521 , 0.588596 , 0.671337 , 0.754078 , 0.754078 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.21379 , 1.21379 , 1.1967 , 1.17962 , 1.06508 , 0.950547 , 0.98912 , 1.02769 , 0.958111 , 0.888529 , 0.896357 , 0.904185 , 0.820977 , 0.73777 , 0.730514 , 0.723258 , 0.673656 , 0.624054 , 0.599105 , 0.574156 , 0.652044 , 0.729932 , 0.652649 , 0.652649 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.22516 , 1.22516 , 1.21272 , 1.20029 , 1.07541 , 0.950519 , 0.998341 , 1.04616 , 0.969285 , 0.892408 , 0.906912 , 0.921416 , 0.83005 , 0.738684 , 0.731363 , 0.724041 , 0.665852 , 0.607662 , 0.583689 , 0.559717 , 0.632751 , 0.705785 , 0.628502 , 0.551219 , 0.551219 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.23666 , 1.23666 , 1.22886 , 1.22106 , 1.08583 , 0.950597 , 1.00766 , 1.06472 , 0.980545 , 0.896365 , 0.917535 , 0.938705 , 0.839168 , 0.739632 , 0.732235 , 0.724838 , 0.658054 , 0.59127 , 0.568271 , 0.545272 , 0.613454 , 0.681637 , 0.636322 , 0.591008 , 0.604122 , 0.604122 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.24816 , 1.24816 , 1.24499 , 1.24183 , 1.09625 , 0.950674 , 1.01698 , 1.08329 , 0.991805 , 0.900323 , 0.928158 , 0.955993 , 0.848286 , 0.74058 , 0.733107 , 0.725634 , 0.650256 , 0.574879 , 0.552853 , 0.530827 , 0.594158 , 0.657488 , 0.644143 , 0.630797 , 0.643912 , 0.657026 , 0.657026 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 1.2597 , 1.2597 , 1.26116 , 1.26262 , 1.10671 , 0.950788 , 1.02633 , 1.10188 , 1.00309 , 0.904307 , 0.938804 , 0.9733 , 0.857419 , 0.741537 , 0.733985 , 0.726433 , 0.642458 , 0.558484 , 0.53743 , 0.516376 , 0.574855 , 0.633334 , 0.65196 , 0.670585 , 0.63138 , 0.592175 , 0.632524 , 0.632524 , 0 , 0 , 0 , 0 , 
1e+100 , 1.27125 , 1.27125 , 1.27733 , 1.28342 , 1.11716 , 0.950902 , 1.03569 , 1.12047 , 1.01438 , 0.908292 , 0.94945 , 0.990607 , 0.866551 , 0.742495 , 0.734863 , 0.727231 , 0.63466 , 0.542089 , 0.522007 , 0.501924 , 0.555553 , 0.609181 , 0.659777 , 0.710374 , 0.618849 , 0.527324 , 0.567673 , 0.608023 , 0.608023 , 0 , 0 , 0 , 
1e+100 , 1.2828 , 1.2828 , 1.29351 , 1.30422 , 1.12762 , 0.951023 , 1.04505 , 1.13907 , 1.02568 , 0.912282 , 0.9601 , 1.00792 , 0.875686 , 0.743454 , 0.735742 , 0.72803 , 0.626862 , 0.525694 , 0.506582 , 0.487471 , 0.536248 , 0.585025 , 0.667594 , 0.750162 , 0.606318 , 0.462474 , 0.481493 , 0.500513 , 0.734877 , 0.734877 , 0 , 0 , 
1e+100 , 1.29435 , 1.29435 , 1.30969 , 1.32503 , 1.13808 , 0.951144 , 1.05441 , 1.15767 , 1.03697 , 0.916271 , 0.97075 , 1.02523 , 0.884821 , 0.744413 , 0.736621 , 0.728828 , 0.619063 , 0.509298 , 0.491158 , 0.473018 , 0.516944 , 0.56087 , 0.67541 , 0.789951 , 0.593787 , 0.397624 , 0.395313 , 0.393002 , 0.627367 , 0.861732 , 0.861732 , 0 , 
1e+100 , 1.29435 , 1.29435 , 1.30969 , 1.32503 , 1.13808 , 0.951144 , 1.05441 , 1.15767 , 1.03697 , 0.916271 , 0.97075 , 1.02523 , 0.884821 , 0.744413 , 0.736621 , 0.728828 , 0.619063 , 0.509298 , 0.491158 , 0.473018 , 0.516944 , 0.56087 , 0.67541 , 0.789951 , 0.593787 , 0.397624 , 0.395313 , 0.393002 , 0.627367 , 0.861732 , 0.861732 , 0.861732 , 

h ,
1e+100 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 0.120859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 0.154783 , 0.120859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 0.166254 , 0.154783 , 0.120859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 0.166418 , 0.166254 , 0.154783 , 0.120859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 0.161502 , 0.166418 , 0.166254 , 0.154783 , 0.120859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 0.154851 , 0.161502 , 0.166418 , 0.166254 , 0.154783 , 0.120859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 0.148151 , 0.154851 , 0.161502 , 0.166418 , 0.166254 , 0.154783 , 0.120859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 0.142163 , 0.148151 , 0.154851 , 0.161502 , 0.166418 , 0.166254 , 0.154783 , 0.120859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 0.137149 , 0.142163 , 0.148151 , 0.154851 , 0.161502 , 0.166418 , 0.166254 , 0.154783 , 0.120859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 0.133121 , 0.137149 , 0.142163 , 0.148151 , 0.154851 , 0.161502 , 0.166418 , 0.166254 , 0.154783 , 0.120859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 0.129975 , 0.133121 , 0.137149 , 0.142163 , 0.148151 , 0.154851 , 0.161502 , 0.166418 , 0.166254 , 0.154783 , 0.120859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1e+100 , 0.127568 , 0.129975 , 0.133121 , 0.137149 , 0.142163 , 0.148151 , 0.154851 , 0.161502 , 0.166418 , 0.166254 , 0.154783 , 0.120859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
