XY_beta_Correlation,,alpha,1e-009,beta,0.05,

fullRank_,33,
reducedRank_,3,
reductionType_,PCA,

originalCorrelMatrix_

1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,0.349938,0.332871,0.316637,0.301194,0.286505,0.272532,0.25924,0.246597,0.23457,0.22313,0.212248,0.201897,
0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,0.349938,0.332871,0.316637,0.301194,0.286505,0.272532,0.25924,0.246597,0.23457,0.22313,0.212248,
0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,0.349938,0.332871,0.316637,0.301194,0.286505,0.272532,0.25924,0.246597,0.23457,0.22313,
0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,0.349938,0.332871,0.316637,0.301194,0.286505,0.272532,0.25924,0.246597,0.23457,
0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,0.349938,0.332871,0.316637,0.301194,0.286505,0.272532,0.25924,0.246597,
0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,0.349938,0.332871,0.316637,0.301194,0.286505,0.272532,0.25924,
0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,0.349938,0.332871,0.316637,0.301194,0.286505,0.272532,
0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,0.349938,0.332871,0.316637,0.301194,0.286505,
0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,0.349938,0.332871,0.316637,0.301194,
0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,0.349938,0.332871,0.316637,
0.606531,0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,0.349938,0.332871,
0.57695,0.606531,0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,0.349938,
0.548812,0.57695,0.606531,0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,0.367879,
0.522046,0.548812,0.57695,0.606531,0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,0.386741,
0.496585,0.522046,0.548812,0.57695,0.606531,0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,0.40657,
0.472367,0.496585,0.522046,0.548812,0.57695,0.606531,0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,0.427415,
0.449329,0.472367,0.496585,0.522046,0.548812,0.57695,0.606531,0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,0.449329,
0.427415,0.449329,0.472367,0.496585,0.522046,0.548812,0.57695,0.606531,0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,0.472367,
0.40657,0.427415,0.449329,0.472367,0.496585,0.522046,0.548812,0.57695,0.606531,0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,0.496585,
0.386741,0.40657,0.427415,0.449329,0.472367,0.496585,0.522046,0.548812,0.57695,0.606531,0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,0.522046,
0.367879,0.386741,0.40657,0.427415,0.449329,0.472367,0.496585,0.522046,0.548812,0.57695,0.606531,0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,0.548812,
0.349938,0.367879,0.386741,0.40657,0.427415,0.449329,0.472367,0.496585,0.522046,0.548812,0.57695,0.606531,0.637628,0.67032,0.704688,0.740818,0.778801,0.818731,0.860708,0.904837,0.951229,1,0.951229,0.904837,0.860708,0.818731,0.778801,0.740818,0.704688,0.67032,0.637628,0.606531,0.57695,
